,x,y,v,d,hour,weekday,x_max,x_min,x_mean,x_std,x_skew,x_sum,x_count,y_max,y_min,y_mean,y_std,y_skew,y_sum,v_max,v_min,v_mean,v_std,v_skew,v_sum,d_max,d_min,d_mean,d_std,d_skew,d_sum,x_max_x_min,y_max_y_min,y_max_x_min,x_max_y_min,slope,area,mode_hour,hour_max,hour_min,hour_nunique,date_nunique,diff_day,diff_second
2082,6532100.440785012,5550987.2975996975,1.51,192,23,1,6561511.322474149,6526000.210396991,6546841.456022377,8520.771381883747,-0.5888571804307269,2625283423.864973,401,5573747.561658999,5464384.194720645,5521657.688120957,33998.147041718585,-0.260118976000996,2214184732.936504,30.28,0.0,3.65755610972568,2.6504580759689116,3.2173508500128887,1466.6799999999978,360,0,157.64588528678306,115.8397785273988,0.1428323575510211,63216,35511.112077157944,109363.36693835352,-952252.6487379922,1097127.1277535036,3.079694229252259,3883614780.4832215,1,23,0,24,3,2,85913
2083,6333588.412747173,5363771.845277791,0.11,321,23,1,6333688.750525634,6333488.391212926,6333593.639107171,25.57730813289177,2.528599321473826,2425766363.7780466,383,5363881.267126434,5363771.471288653,5363772.9724489935,11.140351161370448,9.668204061134347,2054325048.4479647,10.09,0.0,0.2497127937336808,0.760746857483467,9.561637021838079,95.63999999999974,360,0,103.61879895561357,113.7581289270487,0.8241864840983993,39686,200.35931270755827,109.79583778046072,-969607.1240864927,969917.2792369807,0.5479946816383685,21998.61859584367,11,23,0,24,3,2,86113
2084,6112080.163270772,5121450.633922896,0.05,0,23,1,6112080.163270772,6111978.414667003,6112009.624338465,46.97872545714704,0.8413680783274109,2450915859.3597245,401,5121453.226396166,5121450.633922896,5121452.431198598,1.1969804543159452,-0.8413680766806338,2053702424.9106379,0.65,0.0,0.1149875311720694,0.09771930384596304,1.229482168943886,46.10999999999983,346,0,14.902743142144638,54.64945578371627,4.099442180029369,5976,101.74860376957804,2.5924732694402337,-990525.1882708371,990629.5293478761,0.025479202400764157,263.7805354754969,23,23,0,24,3,2,85788
2085,6404008.702304281,5282154.802658739,4.91,30,11,5,6406897.874480845,6246226.482814269,6281694.327579211,59843.34991739883,1.2679536719099922,2512677731.0316844,400,5295964.104726447,5240328.045298388,5247050.912636232,13646.112602114721,2.240875827237979,2098820365.0544925,10.09,0.0,1.684925000000014,2.7216252689590825,1.675781505998322,673.9700000000056,360,0,87.125,105.65980484982101,1.14112116048016,34850,160671.39166657627,55636.059428058565,-950262.3780878223,1166569.8291824572,0.3462723441364968,8939123095.15051,20,23,0,24,4,2,85498
2086,6116298.303630448,5072093.940904938,4.48,24,11,5,6153695.4376192875,6102413.075622329,6114701.170879797,12627.333970991207,1.0573839998442942,2525371583.573356,413,5112759.650761558,5046752.52076646,5077614.357238702,27084.648486756447,0.33975264076899825,2097054729.539584,8.58,0.0,2.312711864406774,1.8246805563702884,0.09548922795734573,955.1499999999976,356,0,120.65617433414043,113.41770440163437,0.435303810891168,49831,51282.36199695896,66007.1299950974,-989653.4248607708,1106942.9168528272,1.2871312362525662,3385001534.7889132,23,23,0,24,4,2,85056
2087,6488506.367867287,5441327.725466746,3.08,50,23,1,6501870.810561984,6246229.499150546,6386461.8536244305,106554.60173155632,-0.3309149217006619,2394923195.1091614,375,5456675.021100238,5240932.488387575,5346243.700273842,91215.39074266082,-0.06582484593278505,2004841387.6026907,10.09,0.0,3.207573333333326,3.093878159116501,0.9403328054032881,1202.8399999999972,358,0,97.92266666666667,101.0409028910619,0.9691159307794507,36721,255641.31141143758,215742.5327126626,-789554.4780503083,1260938.3221744085,0.8439267171706822,55152703989.89004,23,23,0,24,3,2,85552
2088,6364820.607228071,5415671.104536132,0.11,132,23,1,6550017.353107492,6364621.313654419,6461531.282172808,53438.32850014485,-0.8169887307672207,2397228105.686112,371,5475492.59936044,5415340.673076699,5434481.583840834,15062.026310727279,0.8398400759348047,2016192667.6049495,10.09,0.0,2.9550134770889485,2.5751914517820578,1.3586149040038793,1096.31,359,0,178.85175202156333,107.43099414823867,-0.4518229609352524,66354,185396.0394530734,60151.92628374137,-889128.7142939791,1134676.6800307939,0.3244509778158813,11151928898.478878,23,23,0,24,3,2,85628
2089,6102749.166776612,5112424.6958602015,0.0,0,23,1,6157845.318710849,6101793.97025397,6118999.201841069,15457.917830969722,0.8754819463424187,2459837679.14011,402,5112658.755407869,5041654.433338331,5063199.055843821,21734.148801019826,1.2158172263753901,2035406020.4492161,9.98,0.0,3.41146766169154,1.511852783211298,-0.4089156044844114,1371.409999999999,357,0,177.55721393034827,119.52246195973677,-0.18001184631144465,71378,56051.34845687915,71004.32206953783,-989135.2148461007,1116190.8853725176,1.2667727721869555,3979887998.2641387,15,23,0,24,3,2,85927
2090,6296735.109369063,5284675.737448467,0.16,0,11,5,6345546.187234992,6296630.8284151815,6307622.801774613,15354.357716755907,0.936188713799457,2649201576.7453375,420,5297973.955472082,5272657.916430028,5283163.104941434,5241.389965729211,-0.08311735623827658,2218928504.0754023,11.66,0.0,2.0101666666666675,3.4423325223041665,1.5640701869418563,844.2700000000004,348,0,68.82142857142857,104.82163059879899,1.2173045309855808,28905,48915.35881981067,25316.039042053744,-998656.8729430996,1072888.270804964,0.5175478551697912,1238343133.638395,3,23,0,24,4,2,85688
2091,6305017.5670081135,5370727.742524375,0.0,252,23,1,6305018.1278001685,6304518.310219468,6305016.137963942,24.988842812438946,-19.342127262002073,2616581697.255036,415,5370840.871073191,5370618.59030749,5370730.92743701,19.976483780928188,4.398432579644819,2228853334.886359,10.09,0.0,0.3454216867469873,1.0211248193193614,6.936467041461427,143.34999999999974,359,0,124.5277108433735,118.82016037040005,0.4531941271393054,51679,499.817580700852,222.28076570108533,-933677.4391462766,934399.5374926785,0.4447237838040827,111099.83454904938,23,23,0,24,3,2,86119
2092,6358532.502398863,5298765.081277299,8.31,272,23,1,6378634.7679610085,6341759.027436842,6360337.032438401,9051.718805297805,-0.02810214078821886,2633179531.429498,414,5308654.875881578,5258814.613167151,5282763.96217097,12370.399639140636,-0.011003388751609833,2187064280.3387814,10.09,0.11,3.39345410628019,1.687783738590896,1.387893889409333,1404.8899999999987,356,0,123.6159420289855,100.53948828233672,0.4208443353554682,51177,36875.740524166264,49840.262714426965,-1033104.1515552644,1119820.1547938576,1.3515732024897098,1837896595.5134873,7,23,0,24,3,2,86033
2093,6388970.736394944,5313025.3364200415,3.29,40,23,4,6404844.38670481,6354533.268623457,6371807.474269042,19112.89974173716,0.326148358482381,2153670926.302936,338,5336730.68054589,5302196.518058369,5316449.957644124,6050.287502251401,0.6676935614225722,1796960085.683714,9.5,0.0,1.4623076923076967,1.9692710546410022,1.8442239682933292,494.2600000000015,359,0,120.24852071005917,111.60665248591069,0.5549817021515636,40644,50311.11808135267,34534.162487520836,-1017802.5880775675,1102647.868646441,0.6864121451580418,1737452326.7502809,14,23,0,24,3,2,42590
2094,6991422.746460347,6019350.644316997,2.91,30,11,5,7098252.643965544,6985432.43611287,7038771.900597443,28445.684886761057,-0.1265377911980019,2667694550.326431,379,6055444.872254022,5903000.657890787,5992128.727415448,45205.39935114426,-0.5647468080266222,2271016787.690455,10.09,0.11,3.175751978891824,1.9673734677491248,1.4816085918838342,1203.6100000000013,360,0,188.63852242744062,125.49016569715688,-0.1698276149373531,71494,112820.20785267372,152444.21436323505,-929987.5638588481,1195251.9860747568,1.3512137343542598,17198787950.397728,22,23,0,24,4,2,85516
2095,6174644.181672017,5125611.161969416,2.86,195,11,5,6174644.181672017,6117555.787041943,6121051.410746356,10675.202581053436,3.9397796742613673,2515752129.816752,411,5131673.896364419,5125611.161969416,5130587.816633392,1181.536386231674,-3.299314091699918,2108671592.6363242,10.15,0.0,0.5006326034063263,1.877145494785357,4.1168918672799055,205.76000000000013,342,0,8.975669099756692,34.21644721799655,5.313191629618195,3689,57088.3946300745,6062.734395002946,-985881.8906775238,1049033.0197026012,0.106199069605805,346111773.6792542,23,23,0,24,4,2,85787
2096,6108532.957819818,5071964.206840443,4.26,6,23,1,6160084.204996065,6101666.339266844,6122475.13894143,15670.406084751441,0.5272370151305654,2510214806.9659863,410,5071964.206840443,5028918.640309907,5047333.776735337,6432.829108798633,0.3202311398053873,2069406848.4614885,7.66,0.16,3.754512195121948,0.9759235516061295,-0.9955592281210102,1539.3499999999988,357,0,180.28536585365853,102.34325019810912,-0.23726394216116461,73917,58417.86572922114,43045.56653053686,-1029702.1324264007,1131165.5646861587,0.7368561996095842,2514630125.819158,5,23,0,24,3,2,85927
2097,6102649.403100675,5112536.346132412,0.0,0,23,1,6146366.160671143,6101926.514150658,6106416.257240833,9883.288715228435,2.671006423283192,2418140837.8673697,396,5112536.346132412,5036421.9466747865,5102350.7123385295,24009.359068204983,-2.0582717138977675,2020530882.0860577,9.66,0.0,0.9224494949494952,2.3156625341630255,2.743423177575277,365.29000000000013,358,0,46.98232323232323,108.79141436087482,2.012437411667902,18605,44439.64652048517,76114.39945762511,-989390.1680182461,1109944.2139963564,1.7127588857516893,3382497007.015868,11,23,0,24,3,2,85724
2098,6102246.271328017,5112765.029541416,0.05,0,23,1,6145523.24762289,6102217.621010873,6106800.700174788,11074.870130363062,2.2709254691767295,2546535891.9728866,417,5112873.994997388,5085562.159076506,5108890.645064059,8554.627915718831,-1.8565400349882553,2130407398.9917126,8.47,0.0,0.7060191846522784,1.5299486164122749,2.4827913816649394,294.4100000000001,351,0,43.53237410071942,99.28346428851557,2.0797600895795405,18153,43305.62661201786,27311.83592088148,-989343.6260134848,1059961.0885463841,0.6306763822071587,1182756168.4783905,7,23,0,24,3,2,85787
2099,6265900.861701148,5279144.104706891,0.11,267,11,5,6266001.517375125,6261625.969962591,6265825.572633516,217.10541763846922,-18.15913574957173,2512596054.62604,401,5279253.648481982,5273383.857714041,5279051.461628273,288.1768264297038,-19.1019517867004,2116899636.1129375,5.77,0.0,0.19089775561097222,0.4655944501601691,9.838388240640253,76.54999999999986,356,0,104.46882793017457,111.85253529032242,0.7165484054299324,41892,4375.547412533313,5869.790767940693,-982372.3214806095,992617.6596610835,1.341498609094549,25683547.806774825,16,23,0,24,4,2,86112
2100,6632602.773391972,5481176.851150065,0.32,159,23,1,6639268.05474924,6500131.0806873,6556339.737992844,39485.184485135695,1.1615805874550933,2465183741.485309,376,5485827.07075712,5373005.162532218,5463765.727899263,31198.42354760564,-2.2038423797525226,2054375913.6901226,10.09,0.0,2.6614893617021247,2.8873746164788754,1.181816166256785,1000.7199999999989,358,0,155.0159574468085,105.13673515006153,0.3032563407890236,58286,139136.97406193987,112821.90822490212,-1014304.0099301804,1266262.8922170224,0.8108693536390764,15697698918.306767,23,23,0,24,3,2,85540
2101,6108843.9442769885,5133640.444755249,0.11,81,23,1,6108941.5751419235,6108738.253228266,6108835.3317460455,29.19521074430826,-2.7144202051013404,2535166662.6746087,415,5133643.0696252035,5133419.741888452,5133638.564164609,18.3724851993306,-9.734186078359336,2130460004.1283126,10.09,0.0,0.19889156626505958,0.7284091761003915,11.14540852596174,82.53999999999972,357,0,86.41927710843373,113.63286341027919,1.0235121295772434,35864,203.32191365770996,223.32773675117642,-975095.1836030623,975521.8332534712,1.098394819985543,45407.42280909447,18,23,0,24,3,2,86064
2102,6259299.624918562,5210810.934653317,1.89,173,23,1,6290318.499933632,6232393.480683136,6243403.6946452195,17665.766180936356,1.4683364849629832,2316302770.7133765,371,5251832.1235946985,5210810.934653317,5245624.31638224,11053.251946177194,-1.7761306896666518,1946126621.3778107,30.28,0.0,1.4263072776280405,2.817266473197193,4.10012730082455,529.160000000003,359,0,115.73315363881402,112.84977555941998,0.43191832210464737,42937,57925.01925049629,41021.18894138187,-980561.3570884373,1079507.5652803155,0.7081773898768348,2376153159.1077905,0,23,0,24,3,2,85480
2103,6539587.298966803,5405114.79171469,0.0,350,23,4,6539587.298966803,6358937.450635304,6439679.105914641,81926.69164107829,0.16970458766646632,1906145015.3507338,296,5412429.815596282,5403507.945917723,5408258.613692465,2246.9766205282176,-0.5861240478938766,1600844549.6529696,10.09,0.0,3.434054054054059,3.642437317323056,0.5519144633448783,1016.4800000000015,359,0,106.22635135135135,113.72091670608688,0.9407444015804146,31443,180649.8483314989,8921.869678558782,-946507.6350390222,1136079.35304908,0.04938764001720518,1611734404.2650428,15,23,0,24,3,2,42274
2104,6463826.055046462,5458230.798551915,2.32,152,11,5,6463826.055046462,6353652.937026712,6379206.78933977,35019.50229731576,1.2966972372337842,2507028268.2105293,393,5463276.503395954,5408006.202321859,5416283.080289987,14842.422150389877,2.045000457422905,2128599250.5539649,40.37,0.0,1.4335114503816935,3.2460007396066177,6.762755116242081,563.3700000000056,357,0,97.38422391857506,105.05692070118481,0.8988412228566593,38272,110173.11801975034,55270.30107409507,-890376.433630758,1055819.8527246034,0.5016677576846555,6089301403.223411,16,23,0,24,4,2,84831
2105,6358937.554762842,5409850.204839363,0.22,330,23,1,6359534.5534740575,6356644.028953781,6358910.806899942,288.1326806320729,-6.31522780833136,2562641055.180677,403,5409960.127119051,5408750.29170107,5409812.055380452,163.60947163701948,-4.41960136199579,2180154258.318322,8.2,0.0,0.28014888337468835,0.730958600257934,7.879976972492346,112.8999999999994,360,0,88.37220843672456,110.40860528613736,1.0787083897271865,35614,2890.5245202761143,1209.8354179812595,-946683.9018347301,950784.2617729874,0.4185522072186716,3497058.9411733323,11,23,0,24,3,2,86148
2106,6435399.9310809,5539956.257734498,0.38,117,11,5,6774497.186162673,6435399.9310809,6711655.914570701,91979.92438934844,-1.63188023328319,2745067269.059417,409,5540076.2821456315,5430927.951323339,5484642.753789819,30114.424739328286,-0.2991148177724141,2243218886.300036,10.09,0.0,3.831442542787283,2.7038473174221167,0.7615502656596269,1567.0599999999988,359,0,215.93887530562347,98.24293957421547,-0.6777692504819178,88319,339097.2550817728,109148.33082229272,-895323.6489352686,1343569.2348393342,0.32187913404362933,37011899378.59672,22,23,0,24,4,2,85662
2107,5927131.561601574,4946220.660764873,9.28,277,11,5,6087265.585011528,5855548.586183616,5977363.1205810625,75218.91561339711,-0.1652553736908347,2414854700.7147493,404,5073388.141644343,4922899.946539739,4964834.54100463,43098.159198485904,1.539205952991789,2005793154.5658703,10.09,0.0,5.139678217821781,3.029157257840101,-0.32766141492080225,2076.4299999999994,360,0,169.1361386138614,97.23065503661496,-0.2761192232168633,68331,231716.9988279119,150488.19510460366,-782160.4445392732,1164365.6384717887,0.6494482315316278,34870672928.66802,10,23,0,24,4,2,84992
2108,6180239.386077961,5192645.284511864,0.0,0,11,5,6227419.39689781,6172725.290210622,6188995.642425582,15227.544460384837,1.2712821584097294,2549866204.67934,412,5192645.284511864,5150774.909873604,5183679.384271489,11870.728765085998,-0.9705196077693375,2135675906.3198535,10.09,0.0,1.9618203883495242,2.3117110791893007,1.4183470070236928,808.270000000004,359,0,123.64805825242719,108.17351080113295,0.4182681557379083,50943,54694.10668718722,41870.37463826034,-980080.0056987582,1076644.4870242057,0.7655372246543887,2290062737.497509,8,23,0,24,4,2,85532
2109,6204803.73452221,5154313.231746485,3.89,205,23,4,6303456.4749067975,6196862.600275914,6234579.959946676,28711.695499043526,0.7785798828011743,1926485207.623523,309,5240390.419129208,5144623.961906621,5181670.888625467,24929.50479650135,0.525808413048672,1601136304.5852695,10.09,0.11,3.5662459546925573,1.3646692731296353,0.4238303826165811,1101.9700000000003,359,0,156.8705501618123,98.1438584658585,-0.2580948112585777,48473,106593.87463088334,95766.4572225865,-956472.1811467065,1158832.5130001763,0.8984236435180692,10208117735.028236,12,23,0,24,3,2,42865
2110,6247984.993248285,5246277.291693928,1.08,165,11,5,6252862.461862583,6246873.124303494,6252383.66198991,1397.106236535816,-3.069826872467149,2463439162.824024,394,5250161.792650885,5245276.420686511,5249763.153778397,1237.8753706693997,-2.8674693043295774,2068406682.5886884,10.09,0.0,0.41578680203045704,1.0363934898875764,4.853836346199752,163.82000000000008,356,0,91.00507614213198,113.21617941820533,0.9580803075148882,35856,5989.337559089065,4885.371964373626,-996711.3316526087,1007586.0411760714,0.8156781807964512,29260141.79634368,17,23,0,24,4,2,85471
2111,6376756.56162928,5228677.72697876,5.07,230,23,1,6408743.923237996,6355927.708469437,6382453.51033061,8752.36899364946,-0.07431087146874059,2552981404.132244,400,5280418.559721685,5215333.017920436,5245733.0180240115,18279.778612909497,0.3319375875444009,2098293207.2096045,10.09,0.0,4.320574999999999,2.109212022952986,0.5679045885287746,1728.2299999999996,355,0,136.92,97.684770491438,0.04117191103717178,54768,52816.21476855874,65085.54180124868,-1075509.1487477524,1193410.9053175598,1.2323022785039457,3437571954.1027575,21,23,0,24,3,2,85461
2112,6274329.068494194,5218747.915954231,4.59,50,11,5,6296628.764170397,6231837.060308016,6255822.884253332,19822.234149527067,0.48103097401534284,2639957257.1549063,422,5245373.820917432,5184184.061512749,5216208.959217568,14548.900948566414,-0.4848931945857739,2201240180.7898135,20.18,0.0,2.9659715639810327,2.6589658088411277,1.1750084135075118,1251.6399999999958,357,0,129.32938388625593,106.60065126208532,0.29728688003174286,54577,64791.70386238117,61189.759404683486,-986463.2393905837,1112444.7026576484,0.9444073200274485,3964588770.7586055,13,23,0,24,4,2,85477
2113,6225737.658121649,5213315.225602942,0.22,360,11,5,6225839.948214162,6225025.070555704,6225775.129158657,84.72875917379092,-4.76623855627548,2340891448.563655,376,5213424.55779167,5210147.656687886,5213297.239112688,275.40546079306597,-9.811836324184044,1960199761.9063706,6.58,0.0,0.3249999999999991,0.8699437529710375,5.407559605376968,122.19999999999966,360,0,108.33244680851064,125.20525488598243,0.7239318294755022,40733,814.8776584584266,3276.901103783399,-1011600.5127640339,1015692.2915262757,4.021341203515864,2670273.4984508497,12,23,0,24,4,2,85814
2114,6318016.5355257485,5246103.70761231,5.4,233,23,4,6351759.022552912,6236417.239817685,6327703.0096462965,29360.010966715545,-2.189737842732299,2094469696.192924,331,5275342.936987394,5227905.900738357,5260330.068253185,11499.879041673024,-1.5059909281378823,1741169252.5918043,10.09,0.0,4.13407854984894,2.099547565950819,0.1668392782743482,1368.3799999999992,353,0,130.85196374622356,94.4174763327272,0.34812317105367846,43312,115341.78273522668,47437.0362490369,-961074.3028302919,1123853.1218145555,0.41127365230630425,5471472328.639486,18,23,0,24,3,2,42881
2115,6237154.536295462,5180587.8382755285,2.37,30,11,5,6238000.054232674,6182172.441517757,6197601.721763678,16637.31669368319,0.6496479556345203,2528621502.4795804,408,5193688.561652083,5151434.147309391,5182698.814150297,12167.880635589449,-0.6619135488170973,2114541116.1733212,8.8,0.0,1.8983823529411814,2.130559864795288,1.1548304797087319,774.540000000002,360,0,127.5171568627451,118.52554312562117,0.49554027814313084,52027,55827.61271491647,42254.41434269212,-988483.8798656743,1086565.906923283,0.7568730290951927,2358963079.4194274,22,23,0,24,4,2,85576
2116,6571392.975324113,5522271.9260116415,3.4,20,11,5,6638759.219103385,6538202.65667744,6579100.982288596,25745.760613077848,0.967221768747738,2447425565.411358,372,5574531.615672694,5485497.022638055,5520838.658793691,23723.304643146133,0.7937774455079994,2053751981.071253,10.09,0.11,3.482446236559138,2.343967237292497,1.5004737939095376,1295.4699999999993,359,0,185.34408602150538,106.8621546652578,-0.23730693153834337,68948,100556.56242594495,89034.59303463902,-963671.0410047462,1153262.1964653302,0.885418026299464,8953012612.556282,23,23,0,24,4,2,85647
2117,6159945.306241755,5088085.124363333,4.05,221,23,4,6203683.201671828,6109107.285760483,6149185.061124652,34617.33103317276,-0.08561692784659745,2139916401.2713788,348,5114953.03114534,5088085.124363333,5106131.837977783,7935.892247513258,-0.2209146643635303,1776933879.6162684,9.07,0.0,2.10393678160919,1.9397708550381199,0.7991224747498522,732.1699999999981,351,0,102.35632183908046,103.68445557939366,0.6427100776992741,35620,94575.91591134481,26867.906782006845,-994154.2546151429,1115598.0773084946,0.28408825358025336,2541056892.52893,15,23,0,24,3,2,42587
2118,6088799.518423988,5117817.607479102,0.0,91,11,5,6088998.7345174635,6088691.294812228,6088796.750006328,20.563798873720096,-1.2928715490414986,2490317870.7525883,409,5117820.433010247,5117493.498045755,5117816.0847726315,20.17509365222192,-13.725081270445038,2093186778.6720061,10.09,0.0,0.27882640586796975,1.023337528742298,8.326680067484725,114.03999999999962,359,0,114.81662591687042,116.23953934533256,0.5463854890107446,46960,307.4397052358836,326.93496449198574,-970870.861801981,971505.2364717089,1.0634116508833638,100512.78911472016,21,23,0,24,4,2,86109
2119,6294149.771867697,5219124.475481256,1.51,104,11,5,6294149.771867697,6246427.341869177,6266790.593322483,15814.134994880362,-0.13523408484795046,2556850562.075573,408,5242136.162872029,5184526.242702309,5225014.190961453,14989.107667100603,-0.6318903662582979,2131805789.9122727,10.09,0.0,2.766838235294108,2.3488083764949197,0.4687962451557701,1128.869999999996,360,0,114.74754901960785,99.54534232325047,0.3790032543593835,46817,47722.42999851983,57609.920169719495,-1004291.1789971488,1109623.529165388,1.2071874833596348,2749285382.5197544,6,23,0,24,4,2,86052
2120,5884193.171217153,4929416.384340663,3.51,258,23,1,5898988.734378598,5869920.0378590375,5886297.638254034,6927.564117182055,-0.16433196905427772,2336860162.386852,397,4939537.7397033945,4906693.76334411,4929337.449053054,9160.888492626204,-1.43575838395288,1956946967.2740622,10.09,0.0,2.932166246851383,1.2329296401436365,0.36723011612349077,1164.069999999999,359,0,161.53652392947103,100.2398477239705,0.06090722811972355,64130,29068.69651956018,32843.97635928448,-930382.298155643,992294.9710344877,1.1298744110243792,954731581.2836497,21,23,0,24,3,2,85607
2121,5229836.028742097,4608298.147441367,0.22,0,23,1,5287205.929264033,5228887.93501273,5238937.222062476,17154.62210594297,1.6128811166908064,1692176722.7261798,323,4608404.321861002,4579031.169379241,4601727.009302478,11164.457359998423,-1.2182111004096627,1486357824.0047004,20.18,0.0,1.5601238390092893,2.8433437553915883,2.450744472929932,503.92000000000047,356,0,122.56346749226006,117.48795959079686,0.4551773007954804,39588,58317.994251303375,29373.15248176083,-620483.6131517282,708174.7598847924,0.5036722003021281,1712983337.5739856,0,23,0,24,3,2,84924
2122,6357044.287838853,5410182.446350094,0.11,0,23,1,6357144.069506789,6357044.167347989,6357046.152357393,13.543163684705938,7.1212245346736625,2371178214.8293076,373,5410292.230308841,5410072.384326177,5410177.139151309,24.927571438303733,-3.5213359435588703,2017996072.903438,6.48,0.0,0.21734584450402117,0.49976734475879414,8.35796654944305,81.0699999999999,360,0,95.6970509383378,111.65368364691253,0.8221760800588077,35695,99.90215879958123,219.84598266426474,-946751.9370391481,947071.6851806119,2.200612932752623,21963.088271575358,8,23,0,24,3,2,86097
2123,6196744.463857613,5093271.761425802,3.35,267,23,4,6213694.738418438,6109107.285760483,6160132.032461209,40980.495324746014,-0.2606497339018547,2143725947.2965007,348,5115189.273362265,5087673.2456218,5100539.519509676,10797.265049437498,0.46918132591837597,1774987752.7893672,8.69,0.0,2.471954022988499,2.1201596313564077,0.6347149033235991,860.2399999999976,355,0,100.1867816091954,101.87248144649975,0.766116715384423,34865,104587.45265795477,27516.027740464546,-993918.0123982178,1126021.4927966371,0.2630910978437691,2877831248.6408057,23,23,0,24,3,2,42588
2124,6574894.020106149,5554869.181985712,2.75,181,23,4,6630931.632305178,6574880.983946745,6610646.215329268,19028.88830618814,-0.9672995649067889,2254230359.4272804,341,5663155.110441308,5554869.181985712,5622427.480818343,26394.179512642044,-0.6511912281674884,1917247770.9590552,8.26,0.27,2.7850439882697975,1.181916096778467,1.3648562463381153,949.700000000001,358,0,180.72140762463343,92.45839340456844,-0.26912231214087134,61626,56050.648358432576,108285.92845559586,-911725.8735054377,1076062.4503194662,1.9319299888045758,6069496498.030992,21,23,0,24,3,2,42588
2125,6511108.389641533,5499855.922595767,2.91,50,23,1,6511108.389641533,6408084.353695752,6421945.300659179,27838.711793555718,1.9834928862398347,2645841463.8715816,412,5506425.353463465,5470990.592414384,5502027.3522396535,8733.029989782131,-2.040346810359174,2266835269.1227374,9.77,0.0,1.5375728155339883,2.5876429978307893,1.65075865878523,633.4800000000032,359,0,130.45873786407768,120.80387977511081,0.44358597828867796,53749,103024.03594578058,35434.76104908157,-901659.0002322868,1040117.7972271489,0.34394654338459574,3650632096.050725,0,23,0,24,3,2,84878
2126,6901559.4827237325,5604420.865148038,0.11,238,23,1,6996771.049323938,6884400.908382631,6936378.299995578,41960.09939524744,0.2227947327560796,2635823753.9983196,380,5635947.02428435,5575349.991636441,5600524.889400552,18429.158001028747,0.5911731324327589,2128199457.97221,9.01,0.0,1.8030526315789526,2.5622861756196205,1.5423080792539547,685.160000000002,356,0,180.7421052631579,107.26827176515103,-0.20688958210802486,68682,112370.14094130695,60597.032647908665,-1248453.8840982812,1421421.0576874968,0.5392627626903097,6809297099.270475,23,23,0,24,3,2,85649
2127,6015247.027459308,4998015.655759302,10.09,10,23,1,6242930.329049422,5975761.885103644,6083200.168190288,96386.72369089325,0.6156368880141849,2402864066.435164,395,5072100.331800828,4927303.936827535,4973542.966704783,48403.06060671187,1.065646192155742,1964549471.8483894,10.09,0.11,5.109417721518983,3.036132561191421,0.17352280839013515,2018.2199999999982,358,0,186.00506329113924,92.81768043702222,-0.5728583970589771,73472,267168.44394577853,144796.39497329295,-903661.5533028161,1315626.3922218876,0.5419666815242565,38685027533.97302,14,23,0,24,3,2,85643
2128,6102352.168730318,5112980.27097808,0.05,0,23,1,6108502.694450914,6102023.789047987,6102614.5242330525,1109.225732277538,4.244065429707195,2599713787.3232803,426,5112980.27097808,5069737.106315801,5111237.345015646,6924.85971385425,-4.243816925495607,2177387108.976665,7.99,0.0,0.39931924882629116,1.2867336692134215,3.7337606008946063,170.11000000000004,357,0,17.051643192488264,72.64007747873823,4.183666215925365,7264,6478.905402926728,43243.16466227919,-989043.5180699071,1038765.588135113,6.67445532431217,280168373.1700908,23,23,0,24,3,2,86385
2129,5682004.119361175,4890849.999595838,0.92,81,11,5,5812203.57176645,5654627.242537823,5690669.269697823,27561.180085604243,2.0508408711906116,2060022275.630612,362,4941317.985797292,4888758.638281656,4903253.6306941435,9795.471008956512,0.8097580207784951,1774977814.31128,10.09,0.11,4.233370165745854,1.8647766447003555,0.4717962174029853,1532.479999999999,349,0,176.4060773480663,91.4059968002766,-0.163802013207049,63859,157576.3292286275,52559.34751563519,-713309.256740531,923444.9334847936,0.3335484953414344,8282109048.165576,0,23,0,24,4,2,85395
2130,6411754.172032823,5503022.524153128,0.22,0,11,5,6411754.537122839,6411654.884340553,6411750.256080945,19.321688842296606,-4.738959029337853,2590347103.4567018,404,5503132.273919917,5502912.3671377525,5503021.962682804,10.950355590031924,-4.9506216010934105,2223220872.923853,6.58,0.0,0.17477722772277188,0.40795769239634094,11.639306890416503,70.60999999999984,357,0,77.08415841584159,102.46475080656165,1.0832627673905804,31142,99.65278228651732,219.9067821642384,-908522.6104206359,908842.1699850867,2.206729979018268,21914.32268634144,14,23,0,24,4,2,85481
2131,6319819.433505923,5215571.720367097,4.7,40,11,5,6329633.9247766435,5266935.974932767,6282828.848329071,64044.248856217186,-9.967532820418535,2550828512.4216027,406,5251387.420944106,3731422.5173410624,5211258.980960568,79355.62366509603,-16.06766800567149,2115771146.2699907,30.28,0.0,3.0661083743842266,3.051836868943971,2.2656103184564844,1244.839999999996,360,0,143.55418719211823,116.42201128145486,0.3478893120133122,58283,1062697.949843876,1519964.9036030434,-15548.553988661617,2598211.407435581,1.430288732396958,1615263586893.5989,23,23,0,24,4,2,86125
